TIME,CURRENCY,UNIT,STATINFO,Value
1976Q1,Portuguese escudo,National currency (former currencies of the euro area countries),Average,31.8715
1976Q1,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,
1976Q1,Slovak koruna,National currency (former currencies of the euro area countries),Average,
1976Q2,Austrian schilling,National currency (former currencies of the euro area countries),Average,20.2536
1976Q2,Belgian franc,National currency (former currencies of the euro area countries),Average,43.455
1976Q2,Cyprus pound,National currency (former currencies of the euro area countries),Average,
1976Q2,German mark,National currency (former currencies of the euro area countries),Average,2.83169
1976Q2,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,
1976Q2,Spanish peseta,National currency (former currencies of the euro area countries),Average,74.7633
1976Q2,Finnish markka,National currency (former currencies of the euro area countries),Average,4.28484
1976Q2,French franc,National currency (former currencies of the euro area countries),Average,5.20814
1976Q2,Greek drachma,National currency (former currencies of the euro area countries),Average,
1976Q2,Irish pound,National currency (former currencies of the euro area countries),Average,0.612124
1976Q2,Italian lira,National currency (former currencies of the euro area countries),Average,955.002
1976Q2,Lithuanian litas,National currency (former currencies of the euro area countries),Average,
1976Q2,Luxembourg franc,National currency (former currencies of the euro area countries),Average,43.455
1976Q2,Latvian lats,National currency (former currencies of the euro area countries),Average,
1976Q2,Maltese lira ,National currency (former currencies of the euro area countries),Average,
1976Q2,Dutch guilder,National currency (former currencies of the euro area countries),Average,3.00402
1976Q2,Portuguese escudo,National currency (former currencies of the euro area countries),Average,33.4042
1976Q2,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,
1976Q2,Slovak koruna,National currency (former currencies of the euro area countries),Average,
1976Q3,Austrian schilling,National currency (former currencies of the euro area countries),Average,19.7969
1976Q3,Belgian franc,National currency (former currencies of the euro area countries),Average,43.0017
1976Q3,Cyprus pound,National currency (former currencies of the euro area countries),Average,
1976Q3,German mark,National currency (former currencies of the euro area countries),Average,2.78894
1976Q3,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,
1976Q3,Spanish peseta,National currency (former currencies of the euro area countries),Average,74.8908
1976Q3,Finnish markka,National currency (former currencies of the euro area countries),Average,4.27677
1976Q3,French franc,National currency (former currencies of the euro area countries),Average,5.41194
1976Q3,Greek drachma,National currency (former currencies of the euro area countries),Average,
1976Q3,Irish pound,National currency (former currencies of the euro area countries),Average,0.624147
1976Q3,Italian lira,National currency (former currencies of the euro area countries),Average,925.062
1976Q3,Lithuanian litas,National currency (former currencies of the euro area countries),Average,
1976Q3,Luxembourg franc,National currency (former currencies of the euro area countries),Average,43.0017
1976Q3,Latvian lats,National currency (former currencies of the euro area countries),Average,
1976Q3,Maltese lira ,National currency (former currencies of the euro area countries),Average,
1976Q3,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.94206
1976Q3,Portuguese escudo,National currency (former currencies of the euro area countries),Average,34.298
1976Q3,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,
1976Q3,Slovak koruna,National currency (former currencies of the euro area countries),Average,
1976Q4,Austrian schilling,National currency (former currencies of the euro area countries),Average,19.0321
1976Q4,Belgian franc,National currency (former currencies of the euro area countries),Average,41.0787
1976Q4,Cyprus pound,National currency (former currencies of the euro area countries),Average,
1976Q4,German mark,National currency (former currencies of the euro area countries),Average,2.68194
1976Q4,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,
1976Q4,Spanish peseta,National currency (former currencies of the euro area countries),Average,75.9392
1976Q4,Finnish markka,National currency (former currencies of the euro area countries),Average,4.26583
1976Q4,French franc,National currency (former currencies of the euro area countries),Average,5.5554
1976Q4,Greek drachma,National currency (former currencies of the euro area countries),Average,
1976Q4,Irish pound,National currency (former currencies of the euro area countries),Average,0.674185
1976Q4,Italian lira,National currency (former currencies of the euro area countries),Average,960.91
1976Q4,Lithuanian litas,National currency (former currencies of the euro area countries),Average,
1976Q4,Luxembourg franc,National currency (former currencies of the euro area countries),Average,41.0787
1976Q4,Latvian lats,National currency (former currencies of the euro area countries),Average,
1976Q4,Maltese lira ,National currency (former currencies of the euro area countries),Average,
1976Q4,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.80251
1976Q4,Portuguese escudo,National currency (former currencies of the euro area countries),Average,34.903
1976Q4,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,
1976Q4,Slovak koruna,National currency (former currencies of the euro area countries),Average,
1977Q1,Austrian schilling,National currency (former currencies of the euro area countries),Average,19.0437
