"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2005-Q2","Q2-2005","IDX","Index","0","Units","2010_100","2010=100",106.4308,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2005-Q3","Q3-2005","IDX","Index","0","Units","2010_100","2010=100",106.5131,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2005-Q4","Q4-2005","IDX","Index","0","Units","2010_100","2010=100",106.8697,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2006-Q1","Q1-2006","IDX","Index","0","Units","2010_100","2010=100",106.6264,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2006-Q2","Q2-2006","IDX","Index","0","Units","2010_100","2010=100",107.5838,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2006-Q3","Q3-2006","IDX","Index","0","Units","2010_100","2010=100",106.0432,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2006-Q4","Q4-2006","IDX","Index","0","Units","2010_100","2010=100",109.1384,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2007-Q1","Q1-2007","IDX","Index","0","Units","2010_100","2010=100",107.3788,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2007-Q2","Q2-2007","IDX","Index","0","Units","2010_100","2010=100",107.2313,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2007-Q3","Q3-2007","IDX","Index","0","Units","2010_100","2010=100",108.5319,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2007-Q4","Q4-2007","IDX","Index","0","Units","2010_100","2010=100",107.4515,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2008-Q1","Q1-2008","IDX","Index","0","Units","2010_100","2010=100",100.3136,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2008-Q2","Q2-2008","IDX","Index","0","Units","2010_100","2010=100",100.4174,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2008-Q3","Q3-2008","IDX","Index","0","Units","2010_100","2010=100",99.46801,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2008-Q4","Q4-2008","IDX","Index","0","Units","2010_100","2010=100",101.729,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2009-Q1","Q1-2009","IDX","Index","0","Units","2010_100","2010=100",101.6535,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2009-Q2","Q2-2009","IDX","Index","0","Units","2010_100","2010=100",100.7232,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2009-Q3","Q3-2009","IDX","Index","0","Units","2010_100","2010=100",97.82551,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2009-Q4","Q4-2009","IDX","Index","0","Units","2010_100","2010=100",100.1613,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2010-Q1","Q1-2010","IDX","Index","0","Units","2010_100","2010=100",100.8273,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2010-Q2","Q2-2010","IDX","Index","0","Units","2010_100","2010=100",99.78058,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2010-Q3","Q3-2010","IDX","Index","0","Units","2010_100","2010=100",100.4695,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2010-Q4","Q4-2010","IDX","Index","0","Units","2010_100","2010=100",98.92257,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2011-Q1","Q1-2011","IDX","Index","0","Units","2010_100","2010=100",96.38593,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2011-Q2","Q2-2011","IDX","Index","0","Units","2010_100","2010=100",98.48288,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2011-Q3","Q3-2011","IDX","Index","0","Units","2010_100","2010=100",98.65194,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2011-Q4","Q4-2011","IDX","Index","0","Units","2010_100","2010=100",100.1283,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2010_100","2010=100",102.8306,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2010_100","2010=100",102.9749,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2010_100","2010=100",104.0575,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2010_100","2010=100",104.0823,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2010_100","2010=100",103.9839,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2010_100","2010=100",105.0763,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2010_100","2010=100",105.202,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2010_100","2010=100",104.5706,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2010_100","2010=100",105.4093,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2010_100","2010=100",105.2125,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2010_100","2010=100",105.3357,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2010_100","2010=100",106.4845,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2010_100","2010=100",105.5879,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2010_100","2010=100",106.6591,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2010_100","2010=100",106.1214,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2010_100","2010=100",106.344,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2010_100","2010=100",107.7355,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2010_100","2010=100",106.8349,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2010_100","2010=100",108.1984,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2010_100","2010=100",109.2187,,
"GBR","United Kingdom","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1992-Q2","Q2-1992","IDX","Index","0","Units","2010_100","2010=100",66.93526,,
"GBR","United Kingdom","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1992-Q3","Q3-1992","IDX","Index","0","Units","2010_100","2010=100",66.46867,,
"GBR","United Kingdom","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1992-Q4","Q4-1992","IDX","Index","0","Units","2010_100","2010=100",66.27316,,
"GBR","United Kingdom","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1993-Q1","Q1-1993","IDX","Index","0","Units","2010_100","2010=100",65.89645,,
"GBR","United Kingdom","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1993-Q2","Q2-1993","IDX","Index","0","Units","2010_100","2010=100",66.22855,,
"GBR","United Kingdom","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1993-Q3","Q3-1993","IDX","Index","0","Units","2010_100","2010=100",66.28748,,
"GBR","United Kingdom","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1993-Q4","Q4-1993","IDX","Index","0","Units","2010_100","2010=100",66.62214,,
"GBR","United Kingdom","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1994-Q1","Q1-1994","IDX","Index","0","Units","2010_100","2010=100",64.2939,,
"GBR","United Kingdom","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1994-Q2","Q2-1994","IDX","Index","0","Units","2010_100","2010=100",63.38769,,
"GBR","United Kingdom","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1994-Q3","Q3-1994","IDX","Index","0","Units","2010_100","2010=100",63.74171,,
"GBR","United Kingdom","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1994-Q4","Q4-1994","IDX","Index","0","Units","2010_100","2010=100",63.96444,,
"GBR","United Kingdom","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1995-Q1","Q1-1995","IDX","Index","0","Units","2010_100","2010=100",64.27854,,
"GBR","United Kingdom","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1995-Q2","Q2-1995","IDX","Index","0","Units","2010_100","2010=100",64.78577,,
"GBR","United Kingdom","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1995-Q3","Q3-1995","IDX","Index","0","Units","2010_100","2010=100",64.5685,,
